,Num. Errors,Accuracy,AUROC,AUPRC,Bal. Accuracy,Time
"{'T': 16, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.0001, 'beta2': 0.01}",210.00(0.00),63.09(0.00),nan(nan),nan(nan),50.57(0.00),0.20(0.05)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.0001, 'beta2': 1}",210.00(0.00),63.09(0.00),nan(nan),nan(nan),50.57(0.00),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.0001}",210.00(0.00),63.09(0.00),nan(nan),nan(nan),50.57(0.00),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.01}",210.00(0.00),63.09(0.00),nan(nan),nan(nan),50.57(0.00),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.01, 'beta2': 1}",210.00(0.00),63.09(0.00),nan(nan),nan(nan),50.57(0.00),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 1, 'beta1': 1, 'beta2': 0.0001}",210.00(0.00),63.09(0.00),nan(nan),nan(nan),50.57(0.00),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 1, 'beta1': 1, 'beta2': 0.01}",210.00(0.00),63.09(0.00),nan(nan),nan(nan),50.57(0.00),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 1, 'beta1': 1, 'beta2': 1}",210.00(0.00),63.09(0.00),nan(nan),nan(nan),50.57(0.00),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 0.0001}",358.00(0.00),37.08(0.00),69.26(0.42),65.71(1.22),49.76(0.00),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 0.01}",358.00(0.00),37.08(0.00),69.37(0.29),65.19(0.57),49.76(0.00),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 1}",213.80(1.30),62.43(0.23),nan(nan),nan(nan),50.00(0.20),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 0.0001}",309.80(5.89),45.55(1.04),45.19(2.04),39.00(1.85),45.96(1.26),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 0.01}",314.80(4.82),44.67(0.85),44.48(1.12),38.95(1.28),44.97(0.57),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 1}",213.60(1.34),62.46(0.24),nan(nan),nan(nan),50.02(0.21),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 1, 'beta0': 0.0001, 'beta1': 1, 'beta2': 0.0001}",239.00(6.82),58.00(1.20),44.75(1.18),39.87(1.14),51.81(0.93),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 1, 'beta0': 0.0001, 'beta1': 1, 'beta2': 0.01}",279.40(40.25),50.90(7.07),50.07(9.40),44.49(9.46),50.66(1.60),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 1, 'beta0': 0.0001, 'beta1': 1, 'beta2': 1}",210.60(0.89),62.99(0.16),nan(nan),nan(nan),50.43(0.11),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 0.0001}",212.00(0.00),62.74(0.00),nan(nan),nan(nan),50.19(0.00),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 0.01}",212.00(0.00),62.74(0.00),nan(nan),nan(nan),50.19(0.00),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 1}",210.80(0.45),62.95(0.08),nan(nan),nan(nan),50.28(0.11),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 0.0001}",212.00(0.00),62.74(0.00),nan(nan),nan(nan),50.19(0.00),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 0.01}",212.00(0.00),62.74(0.00),nan(nan),nan(nan),50.19(0.00),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 1}",210.80(0.45),62.95(0.08),nan(nan),nan(nan),50.28(0.11),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 1, 'beta0': 0.01, 'beta1': 1, 'beta2': 0.0001}",212.00(0.00),62.74(0.00),nan(nan),nan(nan),50.19(0.00),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 1, 'beta0': 0.01, 'beta1': 1, 'beta2': 0.01}",212.00(0.00),62.74(0.00),nan(nan),nan(nan),50.19(0.00),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 1, 'beta0': 0.01, 'beta1': 1, 'beta2': 1}",210.80(0.45),62.95(0.08),nan(nan),nan(nan),50.28(0.11),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 1, 'beta0': 1, 'beta1': 0.0001, 'beta2': 0.0001}",210.00(0.00),63.09(0.00),nan(nan),nan(nan),50.57(0.00),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 1, 'beta0': 1, 'beta1': 0.0001, 'beta2': 0.01}",210.00(0.00),63.09(0.00),nan(nan),nan(nan),50.57(0.00),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 1, 'beta0': 1, 'beta1': 0.0001, 'beta2': 1}",210.00(0.00),63.09(0.00),nan(nan),nan(nan),50.57(0.00),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 1, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.0001}",210.00(0.00),63.09(0.00),nan(nan),nan(nan),50.57(0.00),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 1, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.01}",210.00(0.00),63.09(0.00),nan(nan),nan(nan),50.57(0.00),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 1, 'beta0': 1, 'beta1': 0.01, 'beta2': 1}",210.00(0.00),63.09(0.00),nan(nan),nan(nan),50.57(0.00),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 1, 'beta0': 1, 'beta1': 1, 'beta2': 0.0001}",210.00(0.00),63.09(0.00),nan(nan),nan(nan),50.57(0.00),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 1, 'beta0': 1, 'beta1': 1, 'beta2': 0.01}",210.00(0.00),63.09(0.00),nan(nan),nan(nan),50.57(0.00),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 1, 'beta0': 1, 'beta1': 1, 'beta2': 1}",210.00(0.00),63.09(0.00),nan(nan),nan(nan),50.57(0.00),0.16(0.00)
