,Num. Errors,Accuracy,AUROC,AUPRC,Bal. Accuracy,Time
"{'T': 16, 'gamma': 4.545, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.0001, 'beta2': 0.01}",51.00(0.00),74.24(0.00),nan(nan),nan(nan),48.68(0.00),0.06(0.00)
"{'T': 16, 'gamma': 4.545, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.0001, 'beta2': 1}",51.00(0.00),74.24(0.00),nan(nan),nan(nan),48.68(0.00),0.06(0.00)
"{'T': 16, 'gamma': 4.545, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.0001}",51.00(0.00),74.24(0.00),nan(nan),nan(nan),48.68(0.00),0.06(0.00)
"{'T': 16, 'gamma': 4.545, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.01}",51.00(0.00),74.24(0.00),nan(nan),nan(nan),48.68(0.00),0.06(0.00)
"{'T': 16, 'gamma': 4.545, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.01, 'beta2': 1}",51.00(0.00),74.24(0.00),nan(nan),nan(nan),48.68(0.00),0.06(0.00)
"{'T': 16, 'gamma': 4.545, 'alpha': 0.01, 'beta0': 1, 'beta1': 1, 'beta2': 0.0001}",51.00(0.00),74.24(0.00),nan(nan),nan(nan),48.68(0.00),0.06(0.00)
"{'T': 16, 'gamma': 4.545, 'alpha': 0.01, 'beta0': 1, 'beta1': 1, 'beta2': 0.01}",51.00(0.00),74.24(0.00),nan(nan),nan(nan),48.68(0.00),0.06(0.00)
"{'T': 16, 'gamma': 4.545, 'alpha': 0.01, 'beta0': 1, 'beta1': 1, 'beta2': 1}",51.00(0.00),74.24(0.00),nan(nan),nan(nan),48.68(0.00),0.06(0.00)
"{'T': 16, 'gamma': 4.545, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 0.0001}",48.00(0.00),75.76(0.00),46.86(0.55),21.91(0.16),49.67(0.00),0.06(0.00)
"{'T': 16, 'gamma': 4.545, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 0.01}",48.00(0.00),75.76(0.00),46.89(0.26),21.95(0.04),49.67(0.00),0.06(0.00)
"{'T': 16, 'gamma': 4.545, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 1}",49.60(1.14),74.95(0.58),nan(nan),nan(nan),50.46(0.45),0.06(0.00)
"{'T': 16, 'gamma': 4.545, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 0.0001}",69.80(4.32),64.75(2.18),43.10(0.83),22.13(1.25),46.55(2.31),0.06(0.00)
"{'T': 16, 'gamma': 4.545, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 0.01}",71.40(2.70),63.94(1.36),44.19(1.76),22.37(1.15),47.05(1.58),0.06(0.00)
"{'T': 16, 'gamma': 4.545, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 1}",49.60(1.34),74.95(0.68),nan(nan),nan(nan),50.31(0.30),0.06(0.00)
"{'T': 16, 'gamma': 4.545, 'alpha': 1, 'beta0': 0.0001, 'beta1': 1, 'beta2': 0.0001}",128.20(4.49),35.25(2.27),44.57(4.12),22.86(2.28),46.71(4.30),0.06(0.00)
"{'T': 16, 'gamma': 4.545, 'alpha': 1, 'beta0': 0.0001, 'beta1': 1, 'beta2': 0.01}",96.20(10.76),51.41(5.43),50.97(3.69),25.75(1.75),46.46(3.68),0.06(0.00)
"{'T': 16, 'gamma': 4.545, 'alpha': 1, 'beta0': 0.0001, 'beta1': 1, 'beta2': 1}",48.40(1.34),75.56(0.68),nan(nan),nan(nan),50.27(0.91),0.06(0.00)
"{'T': 16, 'gamma': 4.545, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 0.0001}",49.00(0.00),75.25(0.00),nan(nan),nan(nan),49.34(0.00),0.06(0.00)
"{'T': 16, 'gamma': 4.545, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 0.01}",49.00(0.00),75.25(0.00),nan(nan),nan(nan),49.34(0.00),0.06(0.00)
"{'T': 16, 'gamma': 4.545, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 1}",49.20(0.45),75.15(0.23),nan(nan),nan(nan),49.86(0.87),0.06(0.00)
"{'T': 16, 'gamma': 4.545, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 0.0001}",49.00(0.00),75.25(0.00),nan(nan),nan(nan),49.34(0.00),0.06(0.00)
"{'T': 16, 'gamma': 4.545, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 0.01}",49.00(0.00),75.25(0.00),nan(nan),nan(nan),49.34(0.00),0.06(0.00)
"{'T': 16, 'gamma': 4.545, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 1}",49.20(0.45),75.15(0.23),nan(nan),nan(nan),49.86(0.87),0.06(0.00)
"{'T': 16, 'gamma': 4.545, 'alpha': 1, 'beta0': 0.01, 'beta1': 1, 'beta2': 0.0001}",49.00(0.00),75.25(0.00),nan(nan),nan(nan),49.34(0.00),0.06(0.00)
"{'T': 16, 'gamma': 4.545, 'alpha': 1, 'beta0': 0.01, 'beta1': 1, 'beta2': 0.01}",49.00(0.00),75.25(0.00),nan(nan),nan(nan),49.34(0.00),0.06(0.00)
"{'T': 16, 'gamma': 4.545, 'alpha': 1, 'beta0': 0.01, 'beta1': 1, 'beta2': 1}",49.20(0.45),75.15(0.23),nan(nan),nan(nan),50.44(0.80),0.06(0.00)
"{'T': 16, 'gamma': 4.545, 'alpha': 1, 'beta0': 1, 'beta1': 0.0001, 'beta2': 0.0001}",49.20(1.64),75.15(0.83),nan(nan),nan(nan),49.27(0.54),0.07(0.03)
"{'T': 16, 'gamma': 4.545, 'alpha': 1, 'beta0': 1, 'beta1': 0.0001, 'beta2': 0.01}",49.20(1.64),75.15(0.83),nan(nan),nan(nan),49.27(0.54),0.08(0.03)
"{'T': 16, 'gamma': 4.545, 'alpha': 1, 'beta0': 1, 'beta1': 0.0001, 'beta2': 1}",49.20(1.64),75.15(0.83),nan(nan),nan(nan),49.27(0.54),0.06(0.00)
"{'T': 16, 'gamma': 4.545, 'alpha': 1, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.0001}",49.20(1.64),75.15(0.83),nan(nan),nan(nan),49.27(0.54),0.06(0.00)
"{'T': 16, 'gamma': 4.545, 'alpha': 1, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.01}",49.20(1.64),75.15(0.83),nan(nan),nan(nan),49.27(0.54),0.06(0.00)
"{'T': 16, 'gamma': 4.545, 'alpha': 1, 'beta0': 1, 'beta1': 0.01, 'beta2': 1}",49.20(1.64),75.15(0.83),nan(nan),nan(nan),49.27(0.54),0.06(0.00)
"{'T': 16, 'gamma': 4.545, 'alpha': 1, 'beta0': 1, 'beta1': 1, 'beta2': 0.0001}",49.20(1.64),75.15(0.83),nan(nan),nan(nan),49.27(0.54),0.06(0.00)
"{'T': 16, 'gamma': 4.545, 'alpha': 1, 'beta0': 1, 'beta1': 1, 'beta2': 0.01}",49.20(1.64),75.15(0.83),nan(nan),nan(nan),49.27(0.54),0.06(0.00)
"{'T': 16, 'gamma': 4.545, 'alpha': 1, 'beta0': 1, 'beta1': 1, 'beta2': 1}",49.20(1.64),75.15(0.83),nan(nan),nan(nan),49.27(0.54),0.06(0.00)
