,Num. Errors,Accuracy,AUROC,AUPRC,Bal. Accuracy,Time
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.0001, 'beta2': 0.01}",1808.80(1.79),60.69(0.04),nan(nan),nan(nan),50.12(0.05),1.79(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.0001, 'beta2': 1}",1810.00(1.22),60.66(0.03),nan(nan),nan(nan),50.08(0.03),1.82(0.08)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.0001}",1808.80(1.79),60.69(0.04),nan(nan),nan(nan),50.12(0.05),1.78(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.01}",1808.80(1.79),60.69(0.04),nan(nan),nan(nan),50.12(0.05),1.78(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.01, 'beta2': 1}",1810.00(1.22),60.66(0.03),nan(nan),nan(nan),50.08(0.03),1.79(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 1, 'beta1': 1, 'beta2': 0.0001}",1808.80(0.45),60.69(0.01),nan(nan),nan(nan),50.12(0.01),1.82(0.07)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 1, 'beta1': 1, 'beta2': 0.01}",1808.80(0.45),60.69(0.01),nan(nan),nan(nan),50.12(0.01),1.78(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 1, 'beta1': 1, 'beta2': 1}",1809.80(1.30),60.67(0.03),nan(nan),nan(nan),50.09(0.04),1.78(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 0.0001}",2728.40(6.47),40.70(0.14),63.80(0.97),55.50(1.23),50.64(0.15),1.77(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 0.01}",2735.40(2.88),40.55(0.06),63.61(0.13),55.69(0.14),50.45(0.04),1.81(0.07)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 1}",1808.80(1.30),60.69(0.03),nan(nan),nan(nan),50.13(0.03),1.78(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 0.0001}",2317.00(35.04),49.64(0.76),49.75(1.17),45.38(0.91),49.87(0.85),1.78(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 0.01}",2289.40(38.67),50.24(0.84),50.93(1.01),46.86(1.20),50.67(0.86),1.81(0.07)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 1}",1808.00(0.71),60.70(0.02),nan(nan),nan(nan),50.15(0.02),1.78(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.0001, 'beta1': 1, 'beta2': 0.0001}",2097.60(23.84),54.41(0.52),45.01(0.69),41.62(0.43),50.02(0.48),1.78(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.0001, 'beta1': 1, 'beta2': 0.01}",2072.00(124.14),54.97(2.70),44.54(4.89),41.63(4.07),50.32(0.62),1.78(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.0001, 'beta1': 1, 'beta2': 1}",1808.00(1.41),60.70(0.03),nan(nan),nan(nan),50.15(0.04),1.81(0.07)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 0.0001}",1822.60(5.73),60.39(0.12),nan(nan),nan(nan),50.19(0.11),1.78(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 0.01}",1883.80(138.85),59.06(3.02),nan(nan),nan(nan),50.22(0.55),1.78(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 1}",1808.60(1.67),60.69(0.04),nan(nan),nan(nan),50.12(0.04),1.79(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 0.0001}",1819.20(5.22),60.46(0.11),nan(nan),nan(nan),50.21(0.12),1.81(0.07)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 0.01}",1816.20(4.44),60.53(0.10),nan(nan),nan(nan),50.42(0.14),1.78(0.01)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 1}",1807.60(1.14),60.71(0.02),nan(nan),nan(nan),50.15(0.03),1.78(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.01, 'beta1': 1, 'beta2': 0.0001}",1882.00(113.62),59.10(2.47),nan(nan),nan(nan),50.18(0.41),1.82(0.08)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.01, 'beta1': 1, 'beta2': 0.01}",2056.60(149.67),55.30(3.25),nan(nan),nan(nan),50.35(0.43),1.78(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.01, 'beta1': 1, 'beta2': 1}",1809.00(0.71),60.68(0.02),nan(nan),nan(nan),50.12(0.02),1.78(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 1, 'beta1': 0.0001, 'beta2': 0.0001}",1809.40(1.52),60.67(0.03),nan(nan),nan(nan),50.10(0.04),1.79(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 1, 'beta1': 0.0001, 'beta2': 0.01}",1809.40(1.52),60.67(0.03),nan(nan),nan(nan),50.10(0.04),1.82(0.08)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 1, 'beta1': 0.0001, 'beta2': 1}",1810.00(1.22),60.66(0.03),nan(nan),nan(nan),50.08(0.03),1.79(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.0001}",1809.40(1.52),60.67(0.03),nan(nan),nan(nan),50.10(0.04),1.79(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.01}",1809.40(1.52),60.67(0.03),nan(nan),nan(nan),50.10(0.04),1.82(0.08)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 1, 'beta1': 0.01, 'beta2': 1}",1810.00(1.22),60.66(0.03),nan(nan),nan(nan),50.08(0.03),1.79(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 1, 'beta1': 1, 'beta2': 0.0001}",1809.20(0.45),60.68(0.01),nan(nan),nan(nan),50.10(0.01),1.79(0.01)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 1, 'beta1': 1, 'beta2': 0.01}",1809.20(0.45),60.68(0.01),nan(nan),nan(nan),50.10(0.01),1.78(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 1, 'beta1': 1, 'beta2': 1}",1809.60(0.55),60.67(0.01),nan(nan),nan(nan),50.09(0.02),1.82(0.08)
