,Num. Errors,Accuracy,AUROC,AUPRC,Bal. Accuracy,Time
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.0001, 'beta2': 1}",1809.60(0.89),60.67(0.02),nan(nan),nan(nan),50.10(0.02),1.69(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.0001}",1811.00(0.00),60.64(0.00),nan(nan),nan(nan),50.06(0.00),1.72(0.08)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.01}",1811.00(0.00),60.64(0.00),nan(nan),nan(nan),50.06(0.00),1.69(0.01)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.01, 'beta2': 1}",1809.60(0.89),60.67(0.02),nan(nan),nan(nan),50.10(0.02),1.69(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 1, 'beta1': 1, 'beta2': 0.0001}",1811.00(0.00),60.64(0.00),nan(nan),nan(nan),50.06(0.00),1.69(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 1, 'beta1': 1, 'beta2': 0.01}",1811.00(0.00),60.64(0.00),nan(nan),nan(nan),50.06(0.00),1.72(0.07)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 1, 'beta1': 1, 'beta2': 1}",1809.60(0.89),60.67(0.02),nan(nan),nan(nan),50.10(0.02),1.69(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 0.0001}",2541.20(5.72),44.77(0.12),59.31(1.41),49.67(0.91),53.56(0.11),1.68(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 0.01}",2534.60(1.14),44.91(0.02),58.51(0.03),49.87(0.05),53.62(0.02),1.68(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 1}",1811.60(1.52),60.63(0.03),nan(nan),nan(nan),50.06(0.03),1.72(0.08)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 0.0001}",2191.00(33.82),52.38(0.73),50.54(1.10),44.11(0.90),51.90(0.75),1.68(0.01)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 0.01}",2199.20(48.63),52.20(1.06),50.26(1.07),44.01(0.70),51.67(1.10),1.68(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 1}",1807.20(0.84),60.72(0.02),nan(nan),nan(nan),50.17(0.02),1.68(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.0001, 'beta1': 1, 'beta2': 0.0001}",2058.20(16.72),55.27(0.36),46.34(0.20),40.91(0.14),50.46(0.20),1.71(0.08)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.0001, 'beta1': 1, 'beta2': 0.01}",2087.60(38.87),54.63(0.84),45.59(0.79),40.01(0.66),49.87(0.72),1.68(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.0001, 'beta1': 1, 'beta2': 1}",1807.00(1.00),60.73(0.02),nan(nan),nan(nan),50.17(0.03),1.68(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 0.0001}",1819.00(4.74),60.47(0.10),nan(nan),nan(nan),50.64(0.11),1.72(0.09)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 0.01}",1827.60(1.52),60.28(0.03),nan(nan),nan(nan),50.51(0.03),1.69(0.01)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 1}",1811.00(1.58),60.64(0.03),nan(nan),nan(nan),50.06(0.04),1.69(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 0.0001}",1819.80(3.35),60.45(0.07),nan(nan),nan(nan),50.61(0.11),1.69(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 0.01}",1824.40(0.89),60.35(0.02),nan(nan),nan(nan),50.60(0.07),1.74(0.07)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 1}",1810.60(1.14),60.65(0.02),nan(nan),nan(nan),50.08(0.03),1.70(0.01)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.01, 'beta1': 1, 'beta2': 0.0001}",1826.80(10.11),60.30(0.22),nan(nan),nan(nan),50.51(0.34),1.68(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.01, 'beta1': 1, 'beta2': 0.01}",1821.40(15.13),60.41(0.33),nan(nan),nan(nan),50.98(0.33),1.70(0.01)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.01, 'beta1': 1, 'beta2': 1}",1807.40(1.14),60.72(0.02),nan(nan),nan(nan),50.15(0.03),1.73(0.07)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 1, 'beta1': 0.0001, 'beta2': 0.0001}",1810.60(0.55),60.65(0.01),nan(nan),nan(nan),50.07(0.02),1.68(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 1, 'beta1': 0.0001, 'beta2': 0.01}",1808.80(0.84),60.69(0.02),nan(nan),nan(nan),50.12(0.02),1.69(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 1, 'beta1': 0.0001, 'beta2': 1}",1808.60(0.89),60.69(0.02),nan(nan),nan(nan),50.12(0.02),1.69(0.01)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.0001}",1810.60(0.55),60.65(0.01),nan(nan),nan(nan),50.07(0.02),1.73(0.08)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.01}",1808.80(0.84),60.69(0.02),nan(nan),nan(nan),50.12(0.02),1.70(0.01)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 1, 'beta1': 0.01, 'beta2': 1}",1808.60(0.89),60.69(0.02),nan(nan),nan(nan),50.12(0.02),1.71(0.02)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 1, 'beta1': 1, 'beta2': 0.0001}",1810.60(0.55),60.65(0.01),nan(nan),nan(nan),50.07(0.02),1.70(0.04)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 1, 'beta1': 1, 'beta2': 0.01}",1808.80(0.84),60.69(0.02),nan(nan),nan(nan),50.12(0.02),1.73(0.08)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 1, 'beta1': 1, 'beta2': 1}",1808.60(0.89),60.69(0.02),nan(nan),nan(nan),50.12(0.02),1.69(0.00)
